experiment,data_type,test_data,num_train,train_breakdown,train_type,num_test,test_breakdown,test_type,num_overlap,overlap_type,th_runs,subset,plda_rank,c_fa,c_miss,p_target,O1,O2,train-test_split,output_data,output_metrics,mindcf_fp_rate,mindcf_precision,mindcf_recall,mindcf_mcc,mindcf_fscore,mindcf_accuracy,mindcf_confusion,mindcf_threshold,mindcf_average,,,,,,,
across-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),pool,5,pool,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/pool/ms_tr500_all_te55_1_o5_s_18.csv,./Speech_risk/outputs/task-across/pool/both_ms_tr500_all_te55_1_o5_s_18_r100_s100data.json,./Speech_risk/outputs/task-across/pool/both_ms_tr500_all_te55_1_o5_s_18_r100_s100metrics.json,0.000327332,0.181818182,0.4,0.269488663,0.25,0.999563636,"[[    2     3]
 [    9 27486]]",16.39295405,0.001560206,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",17.04815557,0.00156872,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_1.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_1_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_1_r100_s100metrics.json,0.000109111,0.571428571,0.8,0.676055777,0.666666667,0.999854545,"[[    4     1]
 [    3 27492]]",17.16467066,0.00128561,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_2.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_2_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_2_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",16.62537328,0.001519892,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_5.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_5_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_5_r100_s100metrics.json,3.64E-05,0.833333333,1,0.912854328,0.909090909,0.999963636,"[[    5     0]
 [    1 27494]]",16.92970873,0.001452908,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_3.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_3_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_3_r100_s100metrics.json,0.000145481,0.555555556,1,0.745301773,0.714285714,0.999854545,"[[    5     0]
 [    4 27491]]",15.94671455,0.001347099,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_6.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_6_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_6_r100_s100metrics.json,0.000145481,0.5,0.8,0.63237502,0.615384615,0.999818182,"[[    4     1]
 [    4 27491]]",17.00511008,0.001335773,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_7.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_7_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_7_r100_s100metrics.json,0.000109111,0.625,1,0.790526284,0.769230769,0.999890909,"[[    5     0]
 [    3 27492]]",16.31041938,0.001374889,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_8.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_8_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_8_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",16.61342337,0.001411915,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_4.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_4_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_4_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",16.99439065,0.001355199,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_9.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_9_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_9_r100_s100metrics.json,3.64E-05,0.8,0.8,0.79996363,0.8,0.999927273,"[[    4     1]
 [    1 27494]]",17.03971181,0.00118708,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_12.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_12_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_12_r100_s100metrics.json,3.64E-05,0.833333333,1,0.912854328,0.909090909,0.999963636,"[[    5     0]
 [    1 27494]]",16.94163844,0.001326516,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_10.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_10_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_10_r100_s100metrics.json,0.000145481,0.555555556,1,0.745301773,0.714285714,0.999854545,"[[    5     0]
 [    4 27491]]",16.8054983,0.001582637,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_13.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_13_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_13_r100_s100metrics.json,0.000145481,0.5,0.8,0.63237502,0.615384615,0.999818182,"[[    4     1]
 [    4 27491]]",16.63507208,0.001364461,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_11.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_11_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_11_r100_s100metrics.json,0.000145481,0.5,0.8,0.63237502,0.615384615,0.999818182,"[[    4     1]
 [    4 27491]]",16.32604572,0.001392298,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_14.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_14_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_14_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",16.77387903,0.001376335,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_18.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_18_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_18_r100_s100metrics.json,0,1,1,1,1,1,"[[    5     0]
 [    0 27495]]",16.59004675,0.001670425,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_15.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_15_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_15_r100_s100metrics.json,0.000109111,0.5,0.6,0.547632912,0.545454545,0.999818182,"[[    3     2]
 [    3 27492]]",16.6995396,0.001401403,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_16.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_16_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_16_r100_s100metrics.json,0.000109111,0.625,1,0.790526284,0.769230769,0.999890909,"[[    5     0]
 [    3 27492]]",16.76245747,0.001423513,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_17.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_17_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_17_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",16.8932556,0.001509889,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),"s-*,-s-physician",55,55 (mayo-speech),s-physician,5,s-physician,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-across/s/ms_tr500_all_te55_1_o5_s_19.csv,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_19_r100_s100data.json,./Speech_risk/outputs/task-across/s/both_ms_tr500_all_te55_1_o5_s_19_r100_s100metrics.json,0.000109111,0.625,1,0.790526284,0.769230769,0.999890909,"[[    5     0]
 [    3 27492]]",16.15605432,0.001326,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_1.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_1_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_1_r100_s100metrics.json,0,1,1,1,1,1,"[[    5     0]
 [    0 27495]]",16.32080363,0.000793259,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_2.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_2_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_2_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",16.40528502,0.000941703,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_4.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_4_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_4_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",15.30359321,0.001103874,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_r100_s100metrics.json,0,1,1,1,1,1,"[[    5     0]
 [    0 27495]]",16.95023028,0.000875573,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_5.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_5_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_5_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",16.37350762,0.000864193,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_6.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_6_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_6_r100_s100metrics.json,0.000109111,0.625,1,0.790526284,0.769230769,0.999890909,"[[    5     0]
 [    3 27492]]",15.07296213,0.000961056,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_7.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_7_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_7_r100_s100metrics.json,0,1,1,1,1,1,"[[    5     0]
 [    0 27495]]",15.99022594,0.000803739,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_8.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_8_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_8_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",14.68028403,0.001214038,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_9.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_9_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_9_r100_s100metrics.json,0.000145481,0.555555556,1,0.745301773,0.714285714,0.999854545,"[[    5     0]
 [    4 27491]]",15.39675884,0.000941509,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_10.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_10_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_10_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",14.73937277,0.0008806,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_12.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_12_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_12_r100_s100metrics.json,0.000145481,0.555555556,1,0.745301773,0.714285714,0.999854545,"[[    5     0]
 [    4 27491]]",15.46980495,0.001134816,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_11.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_11_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_11_r100_s100metrics.json,0.000145481,0.555555556,1,0.745301773,0.714285714,0.999854545,"[[    5     0]
 [    4 27491]]",14.64901869,0.000916101,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_13.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_13_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_13_r100_s100metrics.json,0.000109111,0.625,1,0.790526284,0.769230769,0.999890909,"[[    5     0]
 [    3 27492]]",15.18546418,0.000896026,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_15.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_15_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_15_r100_s100metrics.json,0,1,1,1,1,1,"[[    5     0]
 [    0 27495]]",15.24011432,0.000923189,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_18.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_18_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_18_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",14.64131981,0.001093006,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_14.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_14_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_14_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",15.8225654,0.000918189,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_16.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_16_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_16_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",14.75878098,0.000842317,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_17.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_17_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_17_r100_s100metrics.json,0,1,1,1,1,1,"[[    5     0]
 [    0 27495]]",15.99039106,0.000835185,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_19.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_19_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_19_r100_s100metrics.json,0.000109111,0.625,1,0.790526284,0.769230769,0.999890909,"[[    5     0]
 [    3 27492]]",15.512676,0.000822625,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),vowel,55,55 (mayo-speech),vowel,5,vowel,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/vowel/ms_tr500_all_te55_1_o5_s_3.csv,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_3_r100_s100data.json,./Speech_risk/outputs/task-within/vowel/both_ms_tr500_all_te55_1_o5_s_3_r100_s100metrics.json,7.27E-05,0.714285714,1,0.845123516,0.833333333,0.999927273,"[[    5     0]
 [    2 27493]]",14.66421619,0.001123669,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_r100_s100metrics.json,0.000327332,0.357142857,1,0.597516487,0.526315789,0.999672727,"[[    5     0]
 [    9 27486]]",12.96508027,0.002484945,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_1.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_1_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_1_r100_s100metrics.json,0.000109111,0.625,1,0.790526284,0.769230769,0.999890909,"[[    5     0]
 [    3 27492]]",12.7401902,0.002001257,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_2.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_2_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_2_r100_s100metrics.json,0.000181851,0.5,1,0.707042484,0.666666667,0.999818182,"[[    5     0]
 [    5 27490]]",13.09310013,0.002332763,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_4.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_4_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_4_r100_s100metrics.json,0.000327332,0.357142857,1,0.597516487,0.526315789,0.999672727,"[[    5     0]
 [    9 27486]]",12.36995523,0.002149774,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_3.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_3_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_3_r100_s100metrics.json,0.000254592,0.416666667,1,0.64541505,0.588235294,0.999745455,"[[    5     0]
 [    7 27488]]",13.14017696,0.002213324,,,,,,,
within-default,mayo-speech,mayo-speech,500,500 (mayo-speech),amr,55,55 (mayo-speech),amr,5,amr,100,100,100,1,1,0.01,,,./Speech_risk/speaker_info/task-within/amr/ms_tr500_all_te55_1_o5_s_5.csv,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_5_r100_s100data.json,./Speech_risk/outputs/task-within/amr/both_ms_tr500_all_te55_1_o5_s_5_r100_s100metrics.json,0.000290962,0.384615385,1,0.620083443,0.555555556,0.999709091,"[[    5     0]
 [    8 27487]]",13.73472761,0.002108122,,,,,,,
