experiment,data-type,test-data,num_train,train_breakdown,train_type,num_test,test_breakdown,test_type,num_overlap,overlap-type,th_runs,subset,plda_rank,c_fa,c_miss,p_target,O1,O2,train-test_split,output_data,output_metrics,mindcf_fp_rate,mindcf_precision,mindcf_recall,mindcf_mcc,mindcf_fscore,mindcf_accuracy,mindcf_confusion,mindcf_threshold,mindcf_average
train-2-0,vox,vox,4000,4000 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00125,0.03164557,./Speech_risk/speaker_info/train2/4000/v_tr4000_te163_o5_9.csv,./Speech_risk/outputs/train2/4000/v_tr4000_te163_o5_9_r500_s100data.json,./Speech_risk/outputs/train2/4000/v_tr4000_te163_o5_9_r500_s100metrics.json,1.53E-06,0.833333333,1,0.912870229,0.909090909,0.999998466,"[[     5      0]
 [     1 651994]]",51.94615562,3.97E-05
train-2-0,vox,vox,7205,7205 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train2/7205/v_tr7205_te163_o5_5.csv,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_5_r500_s100data.json,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_5_r500_s100metrics.json,1.70E-06,0.666666667,0.8,0.7302955,0.727272727,0.999997446,"[[      4       1]
 [      2 1174408]]",51.91518531,4.18E-05
train-2-0,vox,vox,7205,7205 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train2/7205/v_tr7205_te163_o5_1.csv,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_1_r500_s100data.json,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_1_r500_s100metrics.json,8.51E-07,0.833333333,1,0.912870541,0.909090909,0.999999149,"[[      5       0]
 [      1 1174409]]",50.7441669,3.80E-05
train-2-0,vox,vox,7205,7205 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train2/7205/v_tr7205_te163_o5_2.csv,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_2_r500_s100data.json,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_2_r500_s100metrics.json,8.51E-07,0.833333333,1,0.912870541,0.909090909,0.999999149,"[[      5       0]
 [      1 1174409]]",51.55308888,4.19E-05
train-2-0,vox,vox,7205,7205 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train2/7205/v_tr7205_te163_o5_9.csv,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_9_r500_s100data.json,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_9_r500_s100metrics.json,8.51E-07,0.833333333,1,0.912870541,0.909090909,0.999999149,"[[      5       0]
 [      1 1174409]]",51.43283122,4.25E-05
train-2-0,vox,vox,7205,7205 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train2/7205/v_tr7205_te163_o5.csv,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_r500_s100data.json,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_r500_s100metrics.json,8.51E-07,0.833333333,1,0.912870541,0.909090909,0.999999149,"[[      5       0]
 [      1 1174409]]",51.53164788,3.73E-05
train-2-0,vox,vox,7205,7205 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train2/7205/v_tr7205_te163_o5_6.csv,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_6_r500_s100data.json,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_6_r500_s100metrics.json,0,1,1,1,1,1,"[[      5       0]
 [      0 1174410]]",51.50319278,3.92E-05
train-2-0,vox,vox,7205,7205 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train2/7205/v_tr7205_te163_o5_8.csv,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_8_r500_s100data.json,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_8_r500_s100metrics.json,4.26E-06,0.5,1,0.707105276,0.666666667,0.999995743,"[[      5       0]
 [      5 1174405]]",50.84292973,4.20E-05
train-2-0,vox,vox,7205,7205 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train2/7205/v_tr7205_te163_o5_7.csv,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_7_r500_s100data.json,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_7_r500_s100metrics.json,8.51E-07,0.833333333,1,0.912870541,0.909090909,0.999999149,"[[      5       0]
 [      1 1174409]]",50.52350903,4.01E-05
train-2-0,vox,vox,7205,7205 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train2/7205/v_tr7205_te163_o5_4.csv,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_4_r500_s100data.json,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_4_r500_s100metrics.json,1.70E-06,0.714285714,1,0.845153535,0.833333333,0.999998297,"[[      5       0]
 [      2 1174408]]",51.28626799,4.00E-05
train-2-0,vox,vox,7205,7205 (vox),all,163,163 (vox),1,5,1,500,100,100,10,0.1,0.001,0.000693963,0.03164557,./Speech_risk/speaker_info/train2/7205/v_tr7205_te163_o5_3.csv,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_3_r500_s100data.json,./Speech_risk/outputs/train2/7205/v_tr7205_te163_o5_3_r500_s100metrics.json,0,1,1,1,1,1,"[[      5       0]
 [      0 1174410]]",49.52951496,3.98E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_r500_s100metrics.json,0,1,0.2,0.447212602,0.333333333,0.999995556,"[[     1      4]
 [     0 899995]]",52.93469016,4.42E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_7.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_7_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_7_r500_s100metrics.json,0,1,0.6,0.774595809,0.75,0.999997778,"[[     3      2]
 [     0 899995]]",51.31533304,4.23E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_1.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_1_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_1_r500_s100metrics.json,0,1,0.4,0.632454478,0.571428571,0.999996667,"[[     2      3]
 [     0 899995]]",51.81407733,4.07E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_9.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_9_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_9_r500_s100metrics.json,1.11E-06,0.5,0.2,0.316225482,0.285714286,0.999994444,"[[     1      4]
 [     1 899994]]",51.71032532,3.96E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_5.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_5_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_5_r500_s100metrics.json,1.11E-06,0.5,0.2,0.316225482,0.285714286,0.999994444,"[[     1      4]
 [     1 899994]]",51.83782744,4.25E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_8.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_8_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_8_r500_s100metrics.json,1.11E-06,0.833333333,1,0.912870422,0.909090909,0.999998889,"[[     5      0]
 [     1 899994]]",51.31397352,3.73E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_4.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_4_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_4_r500_s100metrics.json,1.11E-06,0.75,0.6,0.670818778,0.666666667,0.999996667,"[[     3      2]
 [     1 899994]]",51.87924014,4.04E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_6.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_6_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_6_r500_s100metrics.json,1.11E-06,0,0,-2.48E-06,nan,0.999993333,"[[     0      5]
 [     1 899994]]",51.26488377,4.11E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_2.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_2_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_2_r500_s100metrics.json,1.11E-06,0.5,0.2,0.316225482,0.285714286,0.999994444,"[[     1      4]
 [     1 899994]]",52.27536285,4.03E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_3.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_3_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_3_r500_s100metrics.json,0,1,1,1,1,1,"[[     5      0]
 [     0 899995]]",50.21543566,3.75E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_11.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_11_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_11_r500_s100metrics.json,0,nan,0,nan,nan,0.999994444,"[[     0      5]
 [     0 899995]]",52.75991996,4.18E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_16.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_16_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_16_r500_s100metrics.json,0,1,0.6,0.774595809,0.75,0.999997778,"[[     3      2]
 [     0 899995]]",51.76827483,3.91E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_14.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_14_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_14_r500_s100metrics.json,0,1,0.2,0.447212602,0.333333333,0.999995556,"[[     1      4]
 [     0 899995]]",51.09597188,3.74E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_12.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_12_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_12_r500_s100metrics.json,0,1,0.8,0.894426694,0.888888889,0.999998889,"[[     4      1]
 [     0 899995]]",51.24453549,3.80E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_18.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_18_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_18_r500_s100metrics.json,2.22E-06,0,0,-3.51E-06,nan,0.999992222,"[[     0      5]
 [     2 899993]]",51.66465365,3.93E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_10.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_10_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_10_r500_s100metrics.json,0,1,0.2,0.447212602,0.333333333,0.999995556,"[[     1      4]
 [     0 899995]]",51.86753456,4.07E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_19.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_19_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_19_r500_s100metrics.json,1.11E-06,0.5,0.2,0.316225482,0.285714286,0.999994444,"[[     1      4]
 [     1 899994]]",52.03346646,3.79E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_17.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_17_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_17_r500_s100metrics.json,0,1,0.2,0.447212602,0.333333333,0.999995556,"[[     1      4]
 [     0 899995]]",52.40950155,4.09E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_15.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_15_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_15_r500_s100metrics.json,0,1,0.4,0.632454478,0.571428571,0.999996667,"[[     2      3]
 [     0 899995]]",51.57481409,3.99E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_13.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_13_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_13_r500_s100metrics.json,0,1,0.2,0.447212602,0.333333333,0.999995556,"[[     1      4]
 [     0 899995]]",51.20084898,3.75E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_22.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_22_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_22_r500_s100metrics.json,0,1,0.4,0.632454478,0.571428571,0.999996667,"[[     2      3]
 [     0 899995]]",51.65581367,3.89E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_28.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_28_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_28_r500_s100metrics.json,1.11E-06,0.666666667,0.4,0.516395771,0.5,0.999995556,"[[     2      3]
 [     1 899994]]",51.33051061,4.08E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_25.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_25_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_25_r500_s100metrics.json,1.11E-06,0.666666667,0.4,0.516395771,0.5,0.999995556,"[[     2      3]
 [     1 899994]]",52.33987599,3.94E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_23.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_23_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_23_r500_s100metrics.json,0,1,0.2,0.447212602,0.333333333,0.999995556,"[[     1      4]
 [     0 899995]]",51.56789207,4.00E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_20.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_20_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_20_r500_s100metrics.json,1.11E-06,0.75,0.6,0.670818778,0.666666667,0.999996667,"[[     3      2]
 [     1 899994]]",51.34636347,3.96E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_29.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_29_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_29_r500_s100metrics.json,0,1,0.2,0.447212602,0.333333333,0.999995556,"[[     1      4]
 [     0 899995]]",51.78216412,4.02E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_27.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_27_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_27_r500_s100metrics.json,1.11E-06,0.75,0.6,0.670818778,0.666666667,0.999996667,"[[     3      2]
 [     1 899994]]",51.42633304,4.21E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_21.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_21_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_21_r500_s100metrics.json,0,1,0.6,0.774595809,0.75,0.999997778,"[[     3      2]
 [     0 899995]]",51.60311631,3.83E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_24.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_24_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_24_r500_s100metrics.json,0,1,0.2,0.447212602,0.333333333,0.999995556,"[[     1      4]
 [     0 899995]]",51.60366872,4.19E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_26.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_26_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_26_r500_s100metrics.json,0,1,0.6,0.774595809,0.75,0.999997778,"[[     3      2]
 [     0 899995]]",51.26719337,4.16E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_35.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_35_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_35_r500_s100metrics.json,0,1,0.6,0.774595809,0.75,0.999997778,"[[     3      2]
 [     0 899995]]",51.86213119,3.91E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_30.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_30_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_30_r500_s100metrics.json,0,1,0.2,0.447212602,0.333333333,0.999995556,"[[     1      4]
 [     0 899995]]",51.29208617,3.90E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_39.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_39_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_39_r500_s100metrics.json,1.11E-06,0.8,0.8,0.799998889,0.8,0.999997778,"[[     4      1]
 [     1 899994]]",51.31637993,3.76E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_32.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_32_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_32_r500_s100metrics.json,1.11E-06,0.75,0.6,0.670818778,0.666666667,0.999996667,"[[     3      2]
 [     1 899994]]",51.16946278,4.05E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_36.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_36_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_36_r500_s100metrics.json,0,1,0.2,0.447212602,0.333333333,0.999995556,"[[     1      4]
 [     0 899995]]",51.64711687,4.12E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_31.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_31_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_31_r500_s100metrics.json,0,1,0.2,0.447212602,0.333333333,0.999995556,"[[     1      4]
 [     0 899995]]",51.34673918,4.16E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_34.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_34_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_34_r500_s100metrics.json,0,1,0.4,0.632454478,0.571428571,0.999996667,"[[     2      3]
 [     0 899995]]",52.35105746,4.20E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_33.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_33_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_33_r500_s100metrics.json,0,1,0.6,0.774595809,0.75,0.999997778,"[[     3      2]
 [     0 899995]]",50.99236803,3.60E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_37.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_37_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_37_r500_s100metrics.json,0,nan,0,nan,nan,0.999994444,"[[     0      5]
 [     0 899995]]",52.10704461,3.91E-05
test-1,vox,vox,6000,6000 (vox),all,150,150 (vox),1,5,1,500,100,100,10,0.1,0.001,0.00083333,0.03333333,./Speech_risk/speaker_info/test/150/v_tr6000_all_te150_1_o5_s_38.csv,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_38_r500_s100data.json,./Speech_risk/outputs/test/150/v_tr6000_all_te150_1_o5_s_38_r500_s100metrics.json,1.11E-06,0.666666667,0.4,0.516395771,0.5,0.999995556,"[[     2      3]
 [     1 899994]]",51.48807786,3.93E-05
